Nbins NbandsSolar NbandsIR NR
1000 7 7 5
veff
0.25
refflow reffhigh reffstep
0.1 100.1 0.1
IR band limits
2222.220000 1250.000000 833.333000 710.020000 625.370000 416.667000 166.667000 10.000000
Solar band limits
41666.670000 25000.000000 12500.000000 7651.110000 5370.570000 4030.630000 3087.370000 2222.220000
Qref wavelengths
0.670000 9.300000 12.121212 11.862396 21.598272
1.0 3.05741870 1.03150281 0.13177423 0.25830534 0.40077418
1.42845235	0.92190444	0.65216003
2.18818312	0.90803774	0.70567976
2.95008589	0.97667585	0.71322037
3.39846440	0.97985566	0.70796534
3.36882370	0.98163508	0.69186990
3.03763445	0.93595526	0.71341646
2.81063091	0.79684570	0.78634632
0.00902390	0.02108718	0.01117937
0.17289465	0.03041881	0.05029442
0.36370214	0.04506552	0.08944805
0.25299813	0.11282786	0.14771768
0.21222569	0.26636350	0.20252831
0.73135369	0.21475468	0.26628143
0.23356264	0.60433251	0.48495825
1.1 3.00063064 1.10978263 0.15023399 0.32108441 0.45067383
1.66999026	0.92469652	0.67019591
2.43681018	0.90835749	0.71639060
3.13140113	0.97548667	0.71558413
3.44370446	0.97795400	0.70546345
3.31344563	0.97949452	0.69124584
2.98366222	0.93058323	0.72022796
2.77775006	0.78462736	0.79672275
0.01003497	0.02786792	0.01355014
0.19454276	0.03941805	0.06047534
0.40852087	0.05652168	0.10631952
0.29048061	0.13669286	0.17469286
0.25413123	0.30772583	0.23672820
0.83153546	0.24384364	0.30078783
0.28377258	0.63728289	0.52352727
1.2 2.95320844 1.18022088 0.16972899 0.39246312 0.50267031
1.90010344	0.92639770	0.68435266
2.65073401	0.90767115	0.72416772
3.26200346	0.97405540	0.71617557
3.45393251	0.97589130	0.70277063
3.25664489	0.97732939	0.69187443
2.93817237	0.92547098	0.72712825
2.75052043	0.77340276	0.80603927
0.01108597	0.03587392	0.01615721
0.21748150	0.04957597	0.07134906
0.45508010	0.06875036	0.12395799
0.33073176	0.16060492	0.20233317
0.30104538	0.34561315	0.27037336
0.93365002	0.27050043	0.33315342
0.33803340	0.66415687	0.55687092
1.3 2.91320476 1.24327099 0.19017250 0.47187791 0.55661501
2.11491530	0.92727762	0.69551312
2.83039839	0.90620294	0.72975153
3.35095761	0.97242365	0.71561699
3.44155191	0.97370608	0.70030001
3.20228068	0.97516496	0.69356230
2.89961862	0.92059922	0.73387381
2.72753058	0.76303810	0.81441611
0.01218378	0.04515744	0.01900409
0.24180472	0.06076277	0.08280195
0.50325018	0.08150312	0.14215770
0.37364822	0.18405481	0.23016926
0.35282693	0.37976718	0.30281949
1.03663642	0.29471715	0.36321483
0.39577331	0.68626059	0.58573820
1.4 2.87908593 1.29948973 0.21145059 0.55852942 0.61230567
2.31196060	0.92751751	0.70432263
2.97787129	0.90411259	0.73368808
3.40687879	0.97062487	0.71436422
3.41536000	0.97143233	0.69829683
3.15204173	0.97301908	0.69608445
2.86668030	0.91594731	0.74032744
2.70779993	0.75342613	0.82197445
0.01333588	0.05575210	0.02209485
0.26758656	0.07281837	0.09471567
0.55286472	0.09455193	0.16072564
0.41907534	0.20668274	0.25779226
0.40921958	0.41024660	0.33363479
1.13953525	0.31660181	0.39095766
0.45642194	0.70459399	0.61081115
1.5 2.84967322 1.34947095 0.23343261 0.65146148 0.66950122
2.48993451	0.92724424	0.71126548
3.09617051	0.90151962	0.73638982
3.43734830	0.96868743	0.71275255
3.38137515	0.96909960	0.69688789
3.10646136	0.97090360	0.69922483
2.83828882	0.91149560	0.74642203
2.69063066	0.74447970	0.82882416
0.01455046	0.06767130	0.02543411
0.29487961	0.08556555	0.10697357
0.60373190	0.10769936	0.17948731
0.46682016	0.22825767	0.28486887
